video_id,date,count
28,43002,89
3,43020,55
39,43074,80
82,43110,121
76,43113,13
90,43104,82
14,43094,58
58,43071,43
95,43070,86
27,43121,12
64,43080,23
69,43106,103
33,43096,53
81,43063,81
8,43028,107
91,43015,120
94,43007,102
67,43082,21
42,42993,94
63,43122,52
60,43081,65
80,43105,60
23,43147,38
97,43098,74
25,43113,27
36,43136,74
54,43045,126
37,43009,45
93,42997,163
40,43066,43
55,43121,31
58,43058,79
30,43069,46
12,43020,117
35,43045,68
24,43083,99
4,43065,134
79,43024,49
22,43076,61
48,43027,107
10,43101,115
78,43080,47
38,43094,42
3,43083,29
28,43085,33
37,43005,81
15,43077,129
80,43054,81
21,43076,66
82,43114,121
73,43078,39
87,43060,101
94,43058,78
24,43104,110
66,43118,37
18,42995,91
90,43030,105
72,43040,44
67,43117,23
41,43111,62
70,43059,104
8,43056,70
70,43070,105
61,43148,59
73,43002,55
71,43105,24
2,43124,31
59,43086,116
31,43082,60
37,43065,65
24,43124,103
23,43105,71
3,43034,45
25,43083,40
28,43039,41
90,43099,52
54,43075,102
65,43094,24
95,43092,114
98,43097,56
79,43079,27
65,43096,35
19,43057,84
65,43070,44
65,43027,69
14,43015,111
63,43041,60
5,43090,114
66,43083,49
8,43096,87
24,43088,88
93,43099,104
76,43032,60
86,43078,92
70,43060,114
68,43028,78
26,43057,117
57,43042,107
71,43064,65
63,43135,38
7,43073,96
35,43096,55
46,43059,62
14,43085,49
26,43142,58
72,43079,30
91,43008,112
38,43011,88
32,43085,22
3,43089,21
5,42993,86
44,43027,99
10,43081,69
29,43116,49
70,43090,81
56,43018,95
44,43088,140
45,43058,122
20,43114,66
57,43031,140
42,43057,61
20,43032,68
3,43066,25
76,43040,42
24,43085,65
92,43064,74
50,43111,88
52,43034,153
70,43023,112
60,43104,50
82,43091,154
93,43042,148
4,43095,186
37,43066,50
71,43062,42
16,42996,84
94,43051,96
47,43079,34
39,43130,42
56,43117,40
86,43038,98
27,43101,32
30,43121,24
74,43070,118
79,43104,21
94,43026,109
48,43085,62
22,43025,112
28,43023,53
70,43100,110
50,43041,72
26,43064,89
61,43121,81
99,43042,97
51,43001,94
73,43000,80
45,43021,126
67,43027,68
80,43013,93
14,43099,84
63,43049,72
53,43079,61
85,43118,63
47,43090,35
89,43072,113
58,43112,34
97,43101,66
69,43063,86
49,43070,80
24,43103,102
45,43036,89
96,43070,81
37,43038,63
66,43094,91
25,43088,24
51,43011,123
49,43084,90
79,43103,24
23,43068,65
1,43062,95
65,43074,26
57,43021,150
11,43134,31
59,43058,79
37,43032,61
99,43087,66
67,43023,42
66,43029,113
38,43119,41
60,43091,61
11,43099,53
32,42999,34
50,43012,76
58,43033,66
40,43054,67
19,43019,63
79,43033,50
25,43087,27
82,43108,106
1,43023,133
31,43059,61
49,43144,51
82,43039,166
44,43102,136
6,43066,28
78,43059,54
5,43109,55
72,43097,27
12,43081,60
37,43015,56
73,43095,46
26,43131,73
12,43044,95
64,43091,29
70,43043,111
54,43007,133
11,43115,55
20,43076,57
36,43106,87
88,42994,111
31,43116,48
74,43093,101
89,43106,115
10,43119,50
8,43026,121
75,43001,85
45,43066,108
64,43107,16
52,43115,84
89,43054,88
100,43135,70
41,43133,51
50,43083,77
12,43121,50
79,43032,47
23,43109,68
52,43060,159
33,43027,112
8,43126,62
28,43043,63
84,43075,94
28,43071,54
85,43132,54
45,43048,111
83,43094,62
66,43098,50
52,43085,96
59,43105,79
47,43106,22
31,43051,55
33,43061,115
92,43154,38
16,43034,70
64,43059,37
8,43065,115
24,43038,96
35,43112,75
100,43087,76
40,43057,46
75,43098,106
69,43010,136
60,43131,32
84,43079,138
72,43082,26
9,43059,68
35,43062,79
8,43034,141
6,43030,38
23,43123,48
69,43104,64
23,43124,66
51,43106,83
6,43049,28
43,43009,128
2,43028,48
83,43065,66
40,43146,21
83,43058,69
31,43077,60
14,43117,55
83,43092,88
11,43130,41
2,43093,36
65,43009,51
64,43119,21
20,43052,93
46,43066,84
97,43099,66
25,43128,12
81,43057,59
45,43015,101
93,43086,108
29,43126,35
65,43097,21
69,43040,131
41,43045,91
30,43085,33
26,43043,96
44,43086,81
38,43006,80
13,43025,113
46,42991,145
44,43036,156
45,43088,77
75,43000,134
22,43123,66
14,43071,85
13,43073,83
88,43052,99
7,43050,102
9,43108,58
76,43095,26
62,43069,109
90,43058,76
46,43109,59
88,43095,107
38,43024,52
40,43038,54
16,43088,89
97,43096,40
99,43141,65
21,43119,92
87,43126,44
50,43056,90
52,43106,150
72,43031,71
84,43093,146
70,43050,109
87,43040,95
5,43029,133
42,43112,21
86,43020,151
28,43007,47
85,43042,90
16,43040,92
5,43018,97
67,43129,17
95,43041,146
7,43104,85
5,43039,94
75,43035,118
50,43042,94
33,43123,72
91,43030,92
18,43102,90
5,42995,142
19,43028,62
47,43072,50
92,43081,50
58,43101,44
86,43066,67
9,43042,135
66,43060,66
36,43058,65
45,43030,82
75,43057,102
95,43030,122
66,43108,55
77,43054,44
7,43036,121
39,43053,50
36,43039,76
61,43071,67
61,43112,78
18,43114,92
75,43009,78
36,43077,78
19,43038,55
82,43050,109
82,43009,168
61,43132,76
18,43067,128
65,43026,68
22,43024,108
86,43028,118
59,43048,95
11,43036,75
92,43139,38
62,43073,118
78,43104,43
89,43111,105
94,43102,43
67,43063,57
23,43118,75
40,43142,33
62,43056,112
53,43109,74
58,43027,60
95,43075,111
19,43135,45
96,43022,92
81,43104,52
15,43082,81
23,43111,53
87,43039,72
66,43006,90
14,43031,116
76,43114,16
67,43112,25
88,43072,56
98,43144,24
54,43057,118
21,43104,84
15,43080,127
72,43098,25
8,43070,67
51,43088,129
2,43036,72
73,43048,40
77,43037,78
97,43039,100
47,43122,19
42,43070,31
2,43014,81
33,43097,82
45,43071,123
97,43066,78
43,43010,99
85,43092,102
22,43120,61
13,43099,71
44,43030,142
99,43140,41
26,43087,56
95,43020,146
99,43081,78
7,43076,76
37,43051,59
1,43093,92
2,43030,80
37,43086,40
25,43060,35
90,43095,53
17,43056,81
97,43091,59
35,43097,73
85,43135,54
40,43105,35
66,43041,58
45,43086,91
54,43004,168
90,43000,126
67,43128,13
29,43133,22
78,43013,75
50,43066,98
19,43117,46
11,43125,28
42,43029,68
54,43078,85
60,43090,36
98,43044,43
78,43098,41
88,43087,92
30,43132,26
100,43078,100
46,43062,85
20,43087,102
61,43083,88
59,43131,90
61,43150,59
52,43134,106
40,43043,50
68,43018,65
27,43055,35
72,43022,40
71,43004,79
44,43111,104
8,43089,116
76,43048,32
19,43045,53
50,43021,112
46,43060,91
65,43109,23
36,43142,78
94,43050,81
33,43091,100
3,43123,11
12,43094,76
8,43133,59
36,43090,75
83,43039,84
59,43115,105
79,43106,24
30,43031,52
30,43050,46
22,43085,90
64,43066,41
21,43089,106
7,43107,87
49,43124,37
90,43055,73
90,43078,72
55,43029,74
74,43129,73
61,43117,61
66,43016,70
67,43095,19
67,43127,15
97,43031,105
34,43134,104
89,43073,73
50,43072,114
21,43107,63
94,43035,106
74,43131,111
6,43064,37
42,43007,60
87,43057,97
6,43052,49
1,43039,141
44,43100,93
23,43073,59
11,43122,38
79,43071,30
3,43119,12
57,43027,143
87,43038,82
64,43028,38
94,43006,109
14,43045,68
71,43109,28
29,43125,40
87,43114,77
70,43044,78
18,43104,98
84,43033,150
31,43108,29
27,43044,54
100,43062,77
26,43038,99
83,43085,76
89,43120,94
99,43102,102
23,43089,68
37,43095,46
37,43076,28
15,43134,66
7,43087,136
57,43030,174
28,43114,37
1,43060,108
76,43067,45
31,43038,89
42,43077,28
17,43069,70
35,43087,56
98,43034,67
6,43096,18
41,43060,70
73,43071,59
8,43066,76
3,43030,43
30,43048,46
9,43027,98
31,43120,25
10,43063,115
75,43081,81
24,43040,105
71,43037,37
84,43086,111
83,43079,88
95,43039,120
3,43130,8
47,43136,18
10,43146,53
74,43120,95
28,43057,61
22,43137,66
56,43121,37
76,43059,28
35,43024,90
81,43096,58
53,43043,97
34,43106,111
59,43018,145
79,43095,34
80,43095,83
14,43014,105
6,43092,29
40,43132,28
59,43106,80
98,43113,43
51,43033,87
61,43069,69
48,43102,69
100,43042,92
96,43038,96
59,43093,103
13,43006,157
62,43083,102
18,43039,133
17,43107,83
80,43085,56
96,43057,69
86,43017,79
66,43027,80
8,43019,110
47,43080,47
51,43004,124
37,43043,67
48,43045,91
1,43029,89
33,43086,59
23,43070,60
93,42991,181
100,43043,73
7,43103,135
33,43137,51
81,43069,79
52,43067,137
42,43040,50
50,43054,91
23,43119,39
33,43083,76
98,43069,48
76,43111,21
18,43050,106
77,43094,41
94,43088,58
42,42998,47
64,43089,24
77,43001,84
79,43093,32
86,43036,142
50,43080,86
86,43112,78
38,43016,89
80,43107,46
31,43064,87
13,42994,98
85,43048,99
7,43022,157
33,43033,115
73,43064,76
73,42986,60
39,43041,80
45,42999,128
100,43113,73
66,43116,39
31,43073,44
55,43086,67
51,43108,77
87,43041,61
79,43031,62
77,43103,40
93,43062,87
32,43001,39
99,43035,108
75,43077,59
66,43112,56
21,43058,65
69,43103,84
31,43102,57
74,43109,117
79,43077,30
29,43088,35
48,43070,55
43,42993,97
90,43014,77
64,43085,25
9,43066,68
68,43102,38
53,42994,127
69,43084,112
16,43052,96
59,43108,77
96,43062,95
94,43022,67
66,43030,101
5,43110,54
63,43134,58
48,43051,96
50,43006,91
12,43032,111
93,43031,162
90,43086,63
3,43098,28
16,43084,90
75,43050,93
38,43008,52
76,43038,54
4,43049,88
21,43082,58
3,43029,32
51,43077,84
50,43059,97
83,43005,97
91,43083,84
85,43120,48
81,43010,97
69,43042,126
86,43044,131
62,43107,96
51,43002,173
26,43132,46
41,43115,59
46,43026,92
83,43097,77
42,43075,38
19,43039,104
1,43086,73
3,43124,13
27,43018,65
60,43134,43
49,43098,49
90,43047,89
32,42998,45
35,43104,72
20,43070,112
59,43133,90
91,43056,100
1,43021,105
88,43105,83
20,43142,70
29,43077,46
97,43074,75
45,43081,80
63,43103,43
57,43011,145
8,43046,100
100,43110,56
40,43051,77
17,43038,125
13,43041,123
4,43111,73
38,43022,67
35,43130,59
82,43100,153
37,43104,27
27,43123,17
19,43063,62
94,43045,51
60,43108,28
34,43038,110
13,43081,90
2,43129,22
37,43101,36
82,43081,118
16,43008,109
41,43109,42
92,43105,44
70,43099,79
58,43054,46
19,43046,69
86,43115,90
100,43058,124
53,42995,108
91,43120,72
59,43030,116
30,43063,62
80,43082,60
93,43057,95
46,42992,83
33,43106,67
81,43009,99
8,43115,82
9,42997,121
10,43098,87
46,43043,84
9,43020,145
11,43133,27
24,43138,92
70,43029,76
48,43082,78
98,43071,46
89,43097,94
49,43046,108
53,43085,52
17,43003,85
93,43090,88
15,43074,111
58,43068,50
66,43028,106
8,43129,97
56,43128,37
59,43022,146
1,43082,126
30,43114,29
60,43028,48
78,43044,80
12,43066,87
76,43136,11
55,43026,78
84,43124,74
96,43110,46
29,43113,40
7,43094,126
23,43102,95
59,43052,106
72,43042,69
56,43053,78
13,42989,102
67,43029,49
97,42996,99
75,43096,55
9,43012,97
43,43099,87
54,43055,105
51,43082,76
93,43058,148
67,43015,70
58,43019,66
35,43046,66
100,43072,93
90,43031,120
34,43041,125
12,43109,45
48,43033,54
63,43035,101
81,43045,49
18,43000,159
45,43091,102
60,43060,45
64,43021,46
62,43092,131
41,43044,56
14,43091,51
59,43063,157
34,43135,71
19,43055,69
14,43081,55
72,43032,42
99,43057,111
48,43006,81
74,43106,145
32,42996,57
83,43041,59
11,43127,30
79,43117,12
41,43066,66
55,43041,68
95,43110,74
86,43080,89
72,43035,36
14,43100,90
75,43005,111
14,43057,63
40,43115,51
16,43080,50
98,43149,25
57,43082,135
36,43147,58
79,43114,14
33,43115,74
95,43068,80
85,43091,131
96,43055,77
92,43040,77
99,43115,46
31,43058,49
9,43099,100
81,43084,48
71,43024,68
67,43019,36
9,43037,130
6,43107,17
30,43130,25
47,43125,18
76,43110,17
39,43070,78
31,43065,72
99,43111,87
73,43013,57
7,43115,97
83,43031,89
60,43085,53
9,43013,80
58,43059,76
37,43073,49
80,43061,76
57,43028,106
1,42997,158
15,43063,138
67,43039,44
36,43157,54
61,43145,35
39,43028,100
8,43082,68
45,43032,120
51,43022,97
98,43125,28
31,43104,43
63,43021,92
71,43041,41
94,43093,55
23,43069,64
78,43021,98
52,43088,161
32,42986,50
74,43072,161
3,43120,11
87,43117,70
85,43066,85
86,43072,92
4,43086,139
69,43037,135
16,43066,88
32,43055,25
38,43013,54
29,43111,27
52,43068,118
52,43056,137
21,43105,83
20,43075,110
40,43098,37
31,43037,57
2,43062,70
85,43149,56
23,43056,76
71,43000,66
39,43101,55
85,43088,94
13,43000,88
43,42998,96
81,42991,77
80,43011,103
62,43147,96
57,43008,185
28,43028,75
21,43127,79
61,43130,47
61,43055,58
67,43088,31
14,43020,69
57,43075,158
13,42995,114
89,43017,123
19,43040,69
43,43016,107
90,43006,115
82,43010,160
74,43055,132
66,43089,60
57,43091,157
96,43064,66
64,43040,41
13,43009,116
46,43032,106
56,43089,35
57,43010,155
6,43087,23
70,43052,82
34,43139,89
66,43051,63
72,43075,46
9,43028,94
15,43124,86
12,43035,81
32,43044,38
73,43029,72
29,43140,25
15,43084,65
45,43010,106
85,43141,51
68,43095,26
70,43058,89
79,43108,19
83,42997,82
36,43053,106
18,43112,96
42,43050,36
30,43134,24
27,43098,24
53,43050,91
57,43040,166
1,43009,151
93,43070,128
5,43009,95
41,43097,59
86,43088,101
5,43091,113
78,43034,61
34,43030,118
53,43102,77
32,43093,15
48,43061,72
72,43121,19
96,43001,116
28,43005,64
64,43019,70
73,43052,44
3,43059,36
77,43105,41
84,43044,129
75,43084,94
73,43065,71
63,43136,48
96,43088,48
35,43037,118
27,43024,67
73,42994,90
58,43016,81
84,43053,162
42,43002,66
95,43011,150
39,43096,61
11,43047,61
64,43025,46
92,43095,71
89,43038,93
10,43135,46
60,43077,55
58,43129,48
71,43008,79
15,43099,84
9,43112,87
80,43027,69
91,43065,108
8,43020,98
81,43098,47
31,43053,51
11,43025,63
88,43074,107
94,43024,101
12,43037,89
88,43031,82
58,43131,52
49,43105,51
49,43029,109
7,43102,112
42,43068,58
20,43065,113
78,43106,40
60,43099,44
66,43087,65
95,43123,66
31,43050,62
10,43094,66
87,43068,62
48,43110,42
18,43030,107
9,43107,63
34,43044,108
77,43096,35
41,43075,81
33,43117,48
32,43082,19
12,43047,69
37,42997,61
40,43151,19
8,43025,90
100,43085,116
17,43024,101
58,43043,82
86,43116,70
65,43091,32
22,43040,72
86,43049,81
38,43040,61
88,43058,88
62,43034,116
17,43089,96
90,43064,69
35,43139,53
21,43012,92
8,43021,105
74,43144,74
52,43041,106
49,43055,53
80,43059,72
30,43053,41
50,43092,93
53,43012,104
51,43056,122
57,43094,173
56,43120,22
69,43045,88
9,43053,80
42,43076,30
65,43001,76
77,43052,60
25,43098,24
35,43099,79
41,43036,66
4,43080,88
73,43033,78
5,43094,70
29,43058,65
92,43059,46
37,43027,45
64,43081,26
35,43054,71
36,43059,95
43,43093,89
57,43078,145
8,43076,69
65,43013,64
29,43030,77
69,43023,126
17,43026,118
53,43071,62
21,43043,112
84,43114,138
41,43086,54
31,43056,48
69,43088,116
15,43036,86
67,43021,56
89,43046,89
4,43122,123
30,43118,24
67,43093,26
57,43063,150
72,43009,57
50,43044,96
22,43048,67
75,43058,65
67,43017,64
28,43008,86
24,43073,118
86,43079,68
34,43073,90
13,43024,146
40,43056,53
31,43107,34
68,43083,26
2,43047,65
94,43057,49
94,43081,78
4,43048,95
66,43037,91
25,43120,24
95,43117,102
56,43084,35
22,43133,41
65,43044,47
5,43030,139
94,43027,88
54,43016,145
11,43031,66
58,43073,44
99,43135,67
85,43146,44
34,43091,144
34,43050,102
14,43077,68
26,43041,124
10,43057,62
79,43022,47
89,43086,111
61,43141,40
50,43008,74
3,43058,34
9,43001,136
53,43070,50
85,43034,125
85,43108,77
41,43072,53
27,43030,56
61,43036,102
11,43135,36
10,43040,69
60,43075,61
80,43048,90
46,43110,88
60,43053,49
75,43019,104
80,43081,70
98,43064,74
27,43052,35
38,43103,29
81,43050,67
93,42999,132
62,43044,120
5,43001,143
27,43119,14
88,42990,140
49,43104,64
48,43012,65
86,43089,112
30,43078,31
38,43026,49
35,43066,65
19,43049,63
30,43036,65
91,43033,80
88,43064,113
81,43086,41
33,43044,124
5,43101,114
85,43113,62
20,43096,103
39,43023,67
57,43048,131
50,43101,97
82,43056,118
85,43147,60
86,43118,75
67,43042,52
97,43078,48
56,43059,66
43,43025,63
66,43072,63
2,43048,63
25,43118,15
20,43093,60
10,43116,65
11,43068,75
25,43035,37
29,43094,38
56,43039,49
72,43115,23
12,43097,50
94,43011,77
32,43005,35
45,43094,74
99,43075,70
47,43084,37
90,43087,65
92,43100,47
74,43128,94
1,42990,160
69,43111,94
81,42997,103
82,43031,116
41,43098,71
48,43094,62
27,43058,50
66,43077,90
42,43058,63
51,43112,126
56,43019,92
72,43086,43
34,43078,126
23,43080,84
31,43089,40
79,43080,29
45,43022,126
69,43105,109
49,43044,67
68,43058,63
15,43073,125
70,43067,72
68,43033,53
23,43058,70
29,43076,37
74,43083,98
93,43101,123
6,43050,32
29,43105,37
93,43079,132
54,43014,135
58,43116,40
41,43128,33
85,43130,52
47,43085,30
37,43030,42
91,43005,148
88,43037,68
12,43060,75
59,43073,129
18,42997,105
1,42989,169
43,43051,99
35,43109,80
35,43132,63
24,43042,77
29,43127,35
13,43023,95
7,43019,141
46,43004,112
58,43107,38
33,43081,61
62,43040,115
62,43079,122
20,43139,70
7,43105,71
30,43034,67
43,43017,124
54,43090,68
40,43119,49
61,43113,69
44,42998,161
80,43063,56
6,43074,21
97,43073,75
22,43088,61
19,43061,85
24,43094,126
27,43038,35
50,43110,77
67,43108,23
59,43042,143
59,43074,131
86,43076,91
36,43117,75
97,42999,71
75,42999,137
78,43060,80
82,43066,145
54,43076,132
14,43064,61
77,43107,46
87,43138,61
91,43094,97
70,43054,71
59,43081,75
26,43111,51
26,43067,64
37,43033,69
12,43089,78
84,43117,98
95,43107,100
47,43120,19
22,43066,98
11,43105,49
23,43143,46
24,43117,104
19,43077,73
55,43033,90
3,43025,35
47,43119,22
28,43101,45
6,43044,41
36,43083,90
83,43104,55
82,43015,165
49,43066,54
83,43021,110
66,43109,62
59,43095,106
3,43072,20
39,43112,57
12,43006,101
88,43086,68
83,43068,62
4,43072,91
48,43004,85
52,43143,115
25,43099,36
84,43101,150
26,43100,77
11,43054,57
69,43016,95
73,43092,47
41,43144,55
40,43068,68
56,43045,74
18,43002,113
53,43063,90
57,43014,99
52,43116,137
7,43043,128
73,43027,46
4,43030,160
6,43024,58
96,43013,114
92,43156,34
24,43071,82
50,43002,82
69,43055,127
24,43033,149
69,43035,96
52,43097,146
3,43079,20
15,43066,96
91,43050,95
76,43083,34
56,43023,78
74,43124,139
67,43071,46
14,43033,99
64,43062,38
95,43113,87
85,43067,109
75,43008,130
99,43138,61
10,43084,97
1,43055,110
58,43125,50
85,43128,83
74,43102,161
95,43051,99
16,43081,85
48,43080,60
35,43050,114
6,43037,59
56,43097,28
65,43037,53
10,43104,57
10,43071,93
6,43101,25
29,43129,23
53,43089,74
39,43103,52
74,43112,107
77,43027,48
35,43053,62
59,43126,88
71,43091,42
46,42996,89
57,43098,131
93,42989,116
43,43054,79
1,43043,113
38,43102,61
26,43092,89
32,43060,27
7,43061,131
100,43095,92
35,43049,94
33,43036,118
22,43093,104
46,43096,83
94,43094,88
12,43041,86
92,43119,28
46,43045,93
67,43036,61
16,43083,80
17,43098,107
82,43121,96
16,43049,69
30,43027,68
86,43037,146
60,43040,80
62,43077,129
75,43067,56
91,43072,106
41,43107,65
95,43125,78
13,43034,88
65,43086,21
6,43088,32
7,43123,74
72,43107,37
39,43126,28
19,43017,78
51,43068,75
80,43096,59
94,42991,91
94,43076,67
78,43092,52
67,43055,38
37,43064,37
72,43015,46
83,43037,67
39,43062,73
48,43071,53
11,43117,41
36,43146,61
30,43064,61
14,43046,72
28,43049,38
26,43122,72
36,43085,114
22,43096,68
30,43138,23
26,43046,85
45,43069,82
8,43063,140
26,43123,72
60,43089,46
23,43099,93
25,43028,54
54,43028,88
3,43042,46
61,43144,53
17,43000,103
44,43041,126
49,43126,48
46,43035,122
96,43067,90
20,43029,127
12,43084,70
43,43077,65
34,43067,142
6,43010,48
77,43049,70
72,43030,70
52,43082,119
46,43002,75
30,43110,31
62,43070,96
49,43134,58
7,43054,117
17,43022,117
34,43057,135
50,43024,104
47,43053,40
17,43086,108
64,43099,26
10,43042,116
10,43147,36
49,43111,44
24,43144,71
43,43109,82
42,43037,68
80,43068,85
12,43112,48
15,43085,96
56,43093,63
68,43047,61
97,43103,45
84,43045,159
46,43090,94
75,43068,71
22,43043,122
25,43125,15
57,43114,131
22,43143,54
70,43088,86
32,43095,20
3,43114,16
10,43088,75
30,43087,32
46,43020,88
19,43064,78
100,43097,100
28,43048,54
50,43061,102
78,43035,75
71,43078,32
62,43086,83
38,43086,36
79,43055,34
23,43137,39
52,43076,142
13,43020,82
3,43088,21
11,43084,38
8,43017,92
98,43055,62
64,43121,11
34,43022,127
26,43044,126
37,43050,40
15,43053,127
90,43110,84
81,43006,100
7,43136,86
52,43073,118
72,43041,48
16,43029,102
18,43079,67
48,43065,81
4,43071,95
28,43082,44
59,43031,150
86,43033,147
54,43106,113
48,43057,63
80,43113,53
72,43096,30
65,43110,23
97,43083,79
74,43107,85
4,43087,108
67,43126,15
28,43098,52
83,43051,82
1,43004,119
29,43098,65
16,43014,70
60,43084,62
49,43030,65
64,43032,54
52,43145,104
15,43044,75
73,43006,93
18,43061,122
40,43076,63
41,43033,74
49,43110,49
57,43041,160
100,43074,125
100,43080,69
6,43054,25
43,43069,68
90,43035,68
54,43012,103
16,43018,110
32,43102,15
18,43095,83
47,43062,35
43,43076,65
18,43064,132
14,43126,51
90,43096,69
73,43087,43
96,43051,65
13,43070,114
74,43073,103
30,43141,20
25,43023,65
86,43090,113
88,43070,72
52,43096,114
65,43088,42
34,43118,90
19,43056,84
45,43051,94
12,43117,61
59,43107,104
27,43067,42
72,43054,53
59,43111,85
38,43049,56
57,43100,118
27,43085,24
89,43109,94
21,43041,92
100,43089,96
2,43049,55
19,43052,68
45,43002,117
23,43153,47
92,43116,50
84,43126,74
69,43041,115
25,43018,78
34,43104,114
54,43111,67
75,43070,75
37,43097,33
50,43052,102
1,43080,96
92,43092,73
60,43070,51
75,43054,84
5,43000,94
80,43126,30
78,43109,53
44,43077,119
35,43127,63
9,43043,95
62,43035,110
58,43065,100
77,43044,41
62,43067,80
57,43092,108
80,43086,44
49,43139,62
38,43093,47
94,43080,82
42,43004,77
83,43019,125
68,43042,69
32,43042,33
100,43046,120
59,43083,86
22,43034,116
25,43070,51
60,43049,52
68,43015,75
56,43024,67
34,43109,124
88,43099,61
87,43098,105
20,43069,62
78,43046,78
96,43083,76
9,43005,144
41,43085,80
47,43129,22
76,43132,10
96,43106,49
89,43012,165
13,43045,132
45,43001,133
74,43082,105
13,43044,72
98,43052,55
48,43014,62
87,43053,72
68,43101,24
55,43088,52
89,43050,127
41,43102,44
8,43055,81
36,43151,49
58,43122,36
62,43050,109
71,43070,44
7,43130,72
97,43029,75
85,43116,73
92,43050,89
18,43096,104
42,43049,38
22,43112,62
37,43026,78
90,43071,102
58,43103,36
59,43024,105
68,43025,57
39,43119,45
32,43057,29
93,43038,100
80,43050,89
84,43037,166
34,43055,97
9,43074,81
91,43107,71
54,43086,103
79,43088,24
30,43098,30
87,43049,109
93,43005,135
19,43108,52
4,43059,140
22,43067,100
13,42998,98
32,43058,27
67,43085,37
63,43098,54
92,43121,27
52,43123,84
31,43062,68
14,43041,91
68,43065,53
4,43024,165
43,43030,100
10,43095,73
18,43048,110
38,43064,50
20,43022,115
40,43144,23
13,42992,114
66,43009,66
66,43023,87
76,43104,15
94,43085,55
34,43113,78
29,43073,68
78,43024,69
55,43024,75
29,43131,23
96,43093,87
8,43038,84
21,43042,104
57,43038,94
39,43072,55
36,43130,62
79,43109,24
65,43030,61
96,43041,84
76,43068,46
4,43046,123
96,43040,95
65,43058,53
34,43088,86
92,43042,54
11,43106,38
60,43112,36
91,43082,69
3,43081,35
39,43060,72
65,43081,36
32,43039,45
97,43054,80
73,43040,80
87,43024,80
51,43074,138
98,43081,43
5,42996,87
45,43105,60
53,43046,79
68,43037,59
3,43044,37
77,43053,52
11,43029,85
98,43135,38
100,43115,96
69,43020,87
23,43152,42
61,43064,101
86,43048,97
60,43121,31
87,43033,62
97,43004,78
16,43082,78
56,43051,54
14,43093,63
40,43122,36
71,43050,33
86,43084,77
25,43116,28
32,43007,37
70,43085,104
76,43106,22
92,43103,63
2,43083,53
85,43095,125
70,42992,145
64,43064,36
6,43078,26
50,43043,91
88,43048,77
53,43113,67
45,43084,63
53,43014,98
21,43092,101
60,43045,59
60,43118,31
4,43069,156
55,43083,47
72,43077,41
56,43069,56
67,43114,13
54,43110,71
34,43040,130
65,43022,71
87,43079,83
86,43052,85
44,43061,158
95,43078,70
13,43098,69
38,43105,42
76,43089,30
8,43029,87
13,43027,83
91,43013,136
70,43007,107
77,43006,67
38,43031,55
39,43039,94
81,43095,75
69,43081,68
84,43094,179
71,43028,57
78,43058,48
98,43142,23
5,43053,124
5,43005,103
52,43048,126
56,43057,41
64,43033,38
73,43055,48
90,43111,57
64,43087,22
94,43063,71
20,43055,120
87,43105,63
8,43044,119
84,43096,146
88,43057,66
43,43059,75
61,43114,70
49,43052,65
58,43030,69
2,43108,39
70,43027,89
16,43006,110
60,43111,29
97,43108,59
46,43078,103
34,43110,83
67,43034,35
76,43066,32
50,43011,100
96,43063,111
30,43090,46
65,43105,20
75,43051,107
98,43096,37
91,43011,141
11,43038,96
74,43064,120
64,43111,14
17,43079,95
76,43075,32
87,43027,99
43,43033,95
85,43053,102
44,43026,107
81,43046,71
78,43009,71
51,43117,102
31,43020,78
22,43028,108
19,43089,60
24,43131,53
20,43113,83
74,43044,168
90,43114,47
80,43122,30
13,42991,137
4,43023,130
72,43084,31
84,43067,107
75,43095,70
38,43009,54
5,43002,144
71,43103,20
73,42989,100
19,43065,59
32,43067,23
27,43056,37
74,43136,69
60,43056,63
59,43044,141
19,43047,100
10,43143,64
20,43061,98
54,43070,85
14,43028,68
35,43093,70
63,43072,87
61,43097,50
21,43115,62
75,43040,112
13,43048,73
47,43111,26
46,43108,83
31,43007,78
4,43102,149
35,43122,68
21,43069,90
19,43131,38
9,43079,65
51,43073,146
75,43047,87
78,43054,54
16,43045,75
88,43042,79
38,43110,29
22,43118,83
52,43095,129
37,43110,32
57,43107,144
82,43078,87
91,43101,96
19,43093,73
48,43031,108
88,43106,67
82,43105,87
61,43047,109
6,43033,35
37,43111,27
60,43079,66
20,43112,67
87,43095,87
8,43119,91
1,43031,124
93,43094,78
14,43115,41
84,43132,110
65,43087,31
91,43088,66
41,43134,45
56,43043,64
82,43096,75
69,43009,159
1,43014,90
49,43038,100
60,43106,46
63,43073,58
22,43042,63
84,43036,139
2,43080,64
85,43064,100
10,43091,67
47,43042,43
83,43082,75
22,43097,51
35,43026,108
16,43027,75
99,43069,83
51,43034,122
20,43121,84
43,43000,114
78,43096,43
5,43086,98
12,43114,70
42,43044,54
31,43091,42
58,43057,91
45,43007,100
91,43040,125
47,43099,26
99,43091,83
10,43097,83
31,43072,59
57,43045,148
92,43063,64
84,43121,79
55,43114,53
61,43078,55
36,43080,64
63,43093,64
6,43019,51
95,43118,85
76,43099,24
57,43061,147
88,43008,87
24,43043,112
75,43012,113
61,43146,36
84,43028,162
97,43093,79
84,43104,77
55,43042,79
25,43121,24
26,43069,101
34,43094,133
61,43128,56
